"","x1_department","x2_salary","x3_timecompany","x4_promotion5yr","x5_workaccident","x6_workhours","x7_nprojects","x8_lasteval","x9_satisflevel","y_empleft"
"9648","accounting","low",4,0,0,214,4,68,69,0
"9649","accounting","low",3,0,0,172,4,46,61,0
"9650","hr","low",2,0,0,172,4,65,47,0
"9651","hr","low",3,0,1,196,4,79,58,0
"9652","hr","medium",5,0,0,152,5,56,16,0
"9653","hr","medium",3,0,0,109,2,64,53,0
"9654","technical","medium",4,0,0,193,5,82,82,0
"9655","technical","medium",3,0,0,227,4,61,68,0
"9656","technical","medium",2,0,0,181,3,72,60,0
"9657","technical","medium",5,0,0,190,5,44,93,0
"9658","technical","medium",3,0,0,107,2,49,58,0
"9659","technical","medium",3,0,1,161,4,96,61,0
"9660","technical","medium",3,0,0,243,4,71,74,0
"9661","technical","medium",2,0,0,157,3,91,88,0
"9662","technical","medium",3,0,0,147,6,80,94,0
"9663","technical","medium",3,0,0,121,3,46,44,0
"9664","technical","high",2,0,0,274,3,52,73,0
"9665","support","low",4,0,1,204,4,68,90,0
"9666","support","medium",2,0,0,199,3,49,97,0
"9667","support","medium",3,0,0,246,5,96,86,0
"9668","support","medium",3,0,0,141,3,98,81,0
"9669","support","medium",4,0,0,213,6,76,24,0
"9670","support","low",3,0,0,199,4,97,92,0
"9671","support","low",6,0,1,257,2,62,34,0
"9672","support","low",3,0,0,143,4,53,95,0
"9673","support","low",2,0,0,150,3,81,94,0
"9674","support","low",2,0,1,284,3,82,54,0
"9675","support","low",3,0,0,149,3,57,87,0
"9676","technical","low",6,0,0,160,4,74,54,0
"9677","technical","low",4,0,0,208,4,49,75,0
"9678","technical","medium",3,0,0,248,3,100,88,0
"9679","management","medium",3,0,0,210,3,86,78,0
"9680","IT","medium",2,0,0,219,5,71,88,0
"9681","IT","medium",3,0,0,155,4,94,51,0
"9682","IT","medium",3,0,0,182,4,70,31,0
"9683","IT","medium",3,0,0,244,6,100,22,0
"9684","IT","medium",3,0,0,157,5,83,56,0
"9685","product_mng","medium",2,0,0,182,2,63,38,0
"9686","product_mng","medium",4,0,0,185,5,47,56,0
"9687","product_mng","medium",3,0,0,206,4,90,55,0
"9688","product_mng","medium",3,0,0,156,4,99,74,0
"9689","IT","medium",2,0,1,211,5,92,64,0
"9690","other","medium",6,0,0,247,6,91,69,0
"9691","other","medium",3,0,0,247,3,54,99,0
"9692","other","medium",3,0,0,235,4,75,66,0
"9693","other","medium",3,0,0,169,5,93,79,0
"9694","other","medium",3,0,0,246,3,54,92,0
"9695","other","medium",4,0,0,172,3,49,84,0
"9696","marketing","medium",5,0,0,218,4,59,31,0
"9697","sales","medium",6,0,0,265,6,52,34,0
"9698","accounting","medium",4,0,0,173,5,96,88,0
"9699","support","medium",3,0,0,195,3,84,80,0
"9700","technical","medium",3,0,1,160,3,92,75,0
"9701","management","medium",4,0,0,237,4,70,71,0
"9702","marketing","medium",2,0,0,206,3,49,66,0
"9703","marketing","high",5,0,0,222,6,72,54,0
"9704","marketing","high",3,0,0,113,3,40,47,0
"9705","sales","high",3,0,0,244,3,79,87,0
"9706","sales","high",2,0,0,162,3,52,90,0
"9707","sales","high",2,0,0,234,3,63,51,0
"9708","sales","high",2,0,0,168,4,71,62,0
"9709","sales","high",3,0,0,120,3,43,47,0
"9710","sales","high",2,0,0,274,5,94,59,0
"9711","sales","high",3,0,0,202,4,62,87,0
"9712","sales","high",3,0,0,209,3,97,59,0
"9713","sales","high",6,0,0,224,6,71,87,0
"9714","sales","high",2,0,0,168,3,93,89,0
"9715","sales","low",3,0,0,227,4,68,73,0
"9716","sales","low",3,0,0,217,3,98,79,0
"9717","sales","low",3,0,1,205,2,74,80,0
"9718","sales","low",3,0,0,223,5,89,73,0
"9719","sales","low",3,0,1,175,3,90,96,0
"9720","sales","low",2,0,0,175,3,96,66,0
"9721","sales","low",3,0,0,254,4,97,53,0
"9722","sales","low",2,0,0,215,5,56,86,0
"9723","sales","low",4,0,0,166,3,86,92,0
"9724","accounting","low",3,0,0,205,5,95,31,0
"9725","accounting","low",2,0,0,233,4,73,69,0
"9726","accounting","low",3,0,0,189,3,83,70,0
"9727","hr","low",3,0,0,202,4,74,63,0
"9728","hr","low",5,0,0,165,6,53,24,0
"9729","hr","low",5,0,1,213,4,94,13,0
"9730","hr","medium",3,0,0,140,2,41,47,0
"9731","technical","medium",2,0,0,251,4,58,53,0
"9732","technical","medium",3,0,0,243,5,96,96,0
"9733","technical","medium",4,0,0,111,4,88,92,0
"9734","technical","medium",2,0,0,178,3,59,56,0
"9735","technical","medium",4,0,0,230,5,88,51,0
"9736","technical","medium",6,0,1,172,6,85,22,0
"9737","technical","medium",2,0,1,268,3,92,83,0
"9738","technical","medium",4,0,0,208,2,48,85,0
"9739","technical","medium",4,0,0,188,3,92,85,0
"9740","technical","medium",2,0,0,247,5,90,85,0
"9741","technical","medium",4,0,0,205,4,82,73,0
"9742","support","high",4,0,0,213,3,52,18,0
"9743","support","high",3,0,1,145,4,87,63,0
"9744","support","high",2,0,0,106,2,48,50,0
"9745","support","high",3,0,1,180,3,47,63,0
"9746","support","high",5,0,0,251,4,95,15,0
"9747","support","high",5,0,0,156,4,69,96,0
"9748","support","high",2,0,0,179,5,91,96,0
"9749","support","high",6,0,0,229,4,51,31,0
"9750","support","low",4,0,0,149,4,49,59,0
"9751","support","low",3,0,0,198,4,98,75,0
"9752","support","low",6,0,1,241,3,51,96,0
"9753","technical","low",3,0,0,156,4,67,69,0
"9754","technical","low",2,0,0,220,3,89,92,0
"9755","technical","low",3,0,0,185,5,82,96,0
"9756","management","low",3,0,0,222,4,70,67,0
"9757","IT","low",3,0,1,221,3,56,49,0
"9758","IT","medium",3,0,1,280,4,65,85,0
"9759","IT","medium",3,0,0,250,3,53,85,0
"9760","IT","medium",3,0,1,167,4,77,91,0
"9761","IT","medium",3,0,0,238,4,48,70,0
"9762","product_mng","medium",2,0,0,132,4,99,98,0
"9763","product_mng","medium",5,0,0,245,2,48,48,0
"9764","product_mng","medium",2,0,0,161,2,60,39,0
"9765","product_mng","medium",3,0,0,242,3,89,66,0
"9766","IT","medium",5,0,0,104,3,61,60,0
"9767","other","medium",4,0,0,152,4,90,88,0
"9768","other","medium",2,0,0,226,3,83,85,0
"9769","other","medium",3,0,0,175,3,81,76,0
"9770","other","medium",4,0,0,241,5,67,100,0
"9771","other","medium",3,0,0,158,2,74,79,0
"9772","marketing","medium",4,0,0,226,5,52,63,0
"9773","sales","medium",2,0,1,220,2,83,50,0
"9774","accounting","medium",3,0,0,233,4,74,83,0
"9775","support","medium",3,0,0,141,3,81,71,0
"9776","technical","medium",3,0,0,157,4,87,94,0
"9777","management","medium",4,0,0,112,2,57,56,0
"9778","marketing","medium",2,0,0,216,4,71,78,0
"9779","marketing","medium",3,0,0,131,5,46,34,0
"9780","marketing","medium",3,0,0,212,3,67,62,0
"9781","sales","high",2,0,0,163,3,74,82,0
"9782","sales","low",3,0,0,151,2,50,42,0
"9783","sales","medium",3,0,0,137,3,79,51,0
"9784","sales","medium",5,0,1,158,2,78,63,0
"9785","sales","medium",3,0,0,102,3,81,43,0
"9786","sales","medium",3,0,0,256,5,49,50,0
"9787","sales","medium",2,0,0,203,4,87,81,0
"9788","sales","medium",2,0,1,177,5,70,63,0
"9789","sales","medium",3,0,0,197,4,70,86,0
"9790","sales","medium",2,0,0,202,3,91,92,0
"9791","sales","medium",2,0,0,229,3,78,72,0
"9792","sales","medium",2,0,0,181,4,63,78,0
"9793","sales","low",2,0,0,254,3,65,76,0
"9794","sales","low",3,0,0,162,2,63,84,0
"9795","sales","low",3,0,0,102,4,54,78,0
"9796","sales","low",3,0,0,197,4,59,57,0
"9797","sales","low",3,0,0,98,3,42,15,0
"9798","sales","low",2,0,0,232,3,77,69,0
"9799","sales","low",4,0,1,252,3,60,73,0
"9800","accounting","high",3,0,1,161,5,54,96,0
"9801","accounting","low",4,0,0,169,4,78,91,0
"9802","accounting","high",3,0,0,216,2,97,58,0
"9803","hr","high",3,0,0,266,3,56,84,0
"9804","hr","low",3,0,0,141,3,58,51,0
"9805","hr","low",3,0,0,249,4,95,71,0
"9806","hr","high",3,0,0,268,5,82,63,0
"9807","technical","low",3,0,0,192,3,51,66,0
"9808","technical","medium",5,0,0,201,6,80,50,0
"9809","technical","high",3,0,1,163,3,89,56,0
"9810","technical","medium",4,0,0,167,3,46,57,0
"9811","technical","medium",3,0,1,202,5,65,70,0
"9812","technical","medium",4,0,0,245,5,62,84,0
"9813","technical","medium",2,0,0,243,3,59,33,0
"9814","technical","high",2,0,0,204,3,94,64,0
"9815","technical","medium",2,0,0,239,4,54,93,0
"9816","technical","medium",2,0,1,229,4,58,100,0
"9817","technical","medium",4,0,0,213,3,49,91,0
"9818","support","high",4,0,0,254,5,59,56,0
"9819","support","medium",4,0,0,253,6,52,62,0
"9820","support","high",3,0,0,253,4,68,98,0
"9821","support","low",4,0,0,211,5,85,96,0
"9822","support","medium",2,0,0,98,5,99,61,0
"9823","support","medium",3,0,0,133,4,66,92,0
"9824","support","medium",3,0,0,265,5,67,58,0
"9825","support","medium",3,0,1,112,2,49,47,0
"9826","support","low",3,0,0,224,3,70,87,0
"9827","support","low",2,0,0,180,5,64,80,0
"9828","support","low",2,0,0,203,3,53,54,0
"9829","technical","low",6,0,0,275,6,83,14,0
"9830","technical","low",3,0,0,168,5,76,98,0
"9831","technical","low",4,0,0,203,4,58,13,0
"9832","management","low",3,0,0,209,3,81,64,0
"9833","IT","low",2,0,0,166,3,75,91,0
"9834","IT","low",5,0,0,187,3,71,24,0
"9835","IT","low",5,0,1,287,6,42,34,0
"9836","IT","high",4,0,0,248,2,85,51,0
"9837","IT","low",2,0,0,193,3,70,91,0
"9838","product_mng","low",3,0,0,162,4,90,86,0
"9839","product_mng","low",4,0,0,188,3,61,100,0
"9840","product_mng","low",3,0,0,101,6,41,37,0
"9841","product_mng","high",4,0,0,256,6,73,46,0
"9842","IT","low",2,0,0,134,5,80,86,0
"9843","marketing","high",4,0,0,126,2,68,36,0
"9844","accounting","high",3,0,0,243,2,93,52,0
"9845","accounting","high",4,0,0,205,3,73,51,0
"9846","IT","medium",2,0,0,259,5,94,69,0
"9847","IT","medium",3,0,0,219,5,50,67,0
"9848","management","high",3,0,0,161,5,99,60,0
"9849","marketing","medium",3,0,0,207,3,57,71,0
"9850","sales","high",3,0,1,201,3,79,65,0
"9851","accounting","medium",3,0,0,234,3,92,48,0
"9852","support","medium",3,0,0,158,4,58,67,0
"9853","technical","medium",4,0,0,185,5,63,68,0
"9854","management","medium",3,0,0,176,3,85,74,0
"9855","marketing","medium",3,0,0,163,5,77,90,0
"9856","marketing","medium",3,0,1,171,3,83,67,0
"9857","marketing","medium",4,0,0,163,5,66,64,0
"9858","sales","medium",3,0,0,163,4,87,54,0
"9859","sales","high",2,0,0,180,2,73,60,0
"9860","sales","low",3,0,0,243,3,67,72,0
"9861","sales","medium",2,0,0,213,4,49,97,0
"9862","sales","medium",2,0,0,273,3,89,99,0
"9863","sales","medium",3,0,0,195,4,93,75,0
"9864","sales","medium",3,0,0,246,4,98,84,0
"9865","sales","medium",3,0,1,196,3,50,76,0
"9866","sales","medium",2,0,1,205,5,51,96,0
"9867","sales","medium",6,0,0,287,4,81,12,0
"9868","sales","medium",3,0,0,211,3,79,54,0
"9869","sales","medium",4,0,0,261,3,98,69,0
"9870","sales","high",3,0,0,204,5,71,77,0
"9871","sales","low",3,0,0,163,2,86,96,0
"9872","sales","low",2,0,0,162,4,62,53,0
"9873","sales","low",2,0,1,259,4,72,54,0
"9874","sales","high",5,0,0,151,4,64,89,0
"9875","sales","low",2,0,0,266,2,84,52,0
"9876","sales","low",5,0,1,110,5,65,29,0
"9877","accounting","low",3,0,0,271,4,60,93,0
"9878","accounting","high",2,0,0,208,4,68,71,0
"9879","accounting","low",6,0,0,150,2,50,23,0
"9880","hr","low",4,0,0,122,3,96,89,0
"9881","hr","low",3,0,0,246,4,50,51,0
"9882","hr","low",3,0,0,188,2,64,27,0
"9883","hr","low",3,0,0,167,3,53,90,0
"9884","technical","low",4,0,0,261,4,57,88,0
"9885","technical","low",3,0,0,235,4,83,91,0
"9886","technical","medium",2,0,0,199,4,63,65,0
"9887","technical","medium",4,0,1,166,4,50,68,0
"9888","technical","medium",3,0,0,272,4,63,58,0
"9889","technical","medium",3,0,0,158,3,62,68,0
"9890","technical","medium",3,0,0,264,3,76,59,0
"9891","technical","medium",3,0,0,274,5,57,56,0
"9892","technical","medium",3,0,1,169,5,44,74,0
"9893","technical","medium",2,0,0,148,4,91,50,0
"9894","technical","medium",2,0,0,162,4,65,85,0
"9895","support","medium",3,0,0,221,5,48,57,0
"9896","support","medium",3,0,0,167,3,58,89,0
"9897","support","medium",2,0,0,206,5,66,76,0
"9898","support","high",3,0,0,169,3,70,96,0
"9899","support","low",3,0,0,179,4,68,81,0
"9900","support","medium",6,0,0,100,4,85,79,0
"9901","support","medium",2,0,1,177,3,66,63,0
"9902","support","medium",3,0,0,252,5,82,92,0
"9903","support","medium",4,0,0,202,4,74,77,0
"9904","support","low",2,0,0,263,4,87,73,0
"9905","support","low",2,0,0,160,4,98,74,0
"9906","technical","low",3,0,1,229,5,74,80,0
"9907","technical","low",4,0,0,195,5,85,82,0
"9908","technical","low",2,0,0,212,3,81,48,0
"9909","management","low",4,0,0,190,6,54,79,0
"9910","IT","low",3,0,1,219,3,41,87,0
"9911","IT","low",2,0,0,193,2,88,96,0
"9912","IT","low",4,0,1,197,5,58,96,0
"9913","IT","low",2,0,0,206,3,66,69,0
"9914","IT","low",3,0,0,140,2,58,42,0
"9915","product_mng","low",2,0,0,173,3,76,70,0
"9916","product_mng","low",2,0,0,142,6,76,97,0
"9917","product_mng","low",4,0,1,237,3,59,60,0
"9918","product_mng","low",2,0,0,252,5,63,63,0
"9919","IT","low",2,0,0,196,4,82,65,0
"9920","marketing","high",3,0,0,205,3,81,85,0
"9921","accounting","high",3,0,0,201,3,83,54,0
"9922","accounting","high",4,0,0,120,5,74,23,0
"9923","IT","medium",2,0,0,187,2,73,95,0
"9924","IT","medium",4,0,0,274,5,51,100,0
"9925","management","high",3,0,0,227,3,93,77,0
"9926","sales","medium",3,0,0,245,3,53,80,0
"9927","accounting","medium",4,0,0,243,4,56,88,0
"9928","support","medium",2,0,0,132,3,68,73,0
"9929","technical","medium",3,0,0,206,3,90,54,0
"9930","management","medium",2,0,1,205,5,58,92,0
"9931","marketing","medium",4,0,0,162,3,88,14,0
"9932","marketing","medium",3,0,0,266,5,79,65,0
"9933","marketing","medium",5,0,0,261,5,89,17,0
"9934","sales","medium",4,0,0,209,5,67,18,0
"9935","sales","medium",4,0,0,184,5,50,58,0
"9936","sales","medium",3,0,0,229,4,67,63,0
"9937","sales","high",2,0,1,180,3,81,68,0
"9938","sales","low",3,0,0,135,5,98,91,0
"9939","sales","medium",3,0,0,174,3,94,95,0
"9940","sales","medium",2,0,0,278,2,76,89,0
"9941","sales","medium",2,0,0,197,3,76,76,0
"9942","sales","medium",3,0,0,157,3,72,96,0
"9943","sales","low",3,0,0,156,4,63,78,0
"9944","sales","low",4,0,0,186,3,90,98,0
"9945","sales","low",2,0,0,217,3,42,76,0
"9946","sales","low",2,0,0,192,5,49,63,0
"9947","sales","low",3,0,0,127,3,37,39,0
"9948","sales","low",2,0,0,257,3,67,91,0
"9949","sales","low",4,0,0,229,4,80,80,0
"9950","sales","low",2,0,1,274,4,64,89,0
"9951","sales","low",4,0,0,196,5,41,75,0
"9952","sales","low",3,0,0,137,3,85,94,0
"9953","accounting","low",2,0,0,239,4,75,50,0
"9954","accounting","low",3,0,0,177,4,95,75,0
"9955","accounting","low",3,0,0,164,5,78,84,0
"9956","hr","low",3,0,0,229,5,81,55,0
"9957","hr","low",3,0,0,149,3,82,59,0
"9958","hr","low",6,0,0,224,3,43,58,0
"9959","hr","low",3,0,0,179,5,59,91,0
"9960","technical","low",4,0,0,151,5,92,43,0
"9961","technical","low",2,0,0,222,5,79,51,0
"9962","technical","low",2,0,0,219,4,96,81,0
"9963","technical","low",3,0,0,257,3,39,72,0
"9964","technical","medium",3,0,1,258,4,99,89,0
"9965","technical","medium",2,0,1,185,5,74,61,0
"9966","technical","medium",2,0,0,248,3,70,57,0
"9967","technical","medium",2,0,0,154,5,82,74,0
"9968","technical","medium",2,0,0,187,3,64,87,0
"9969","technical","medium",3,0,0,182,3,62,58,0
"9970","technical","medium",3,0,0,189,3,59,63,0
"9971","support","medium",4,0,0,195,4,85,89,0
"9972","support","medium",3,0,0,154,2,74,49,0
"9973","support","medium",3,0,0,244,4,59,59,0
"9974","support","medium",2,0,0,228,3,99,71,0
"9975","support","medium",3,0,0,218,3,62,58,0
"9976","support","high",3,0,0,202,5,61,84,0
"9977","support","low",3,0,0,208,4,48,92,0
"9978","support","medium",2,0,0,266,3,59,91,0
"9979","support","medium",2,0,0,177,4,78,92,0
"9980","support","medium",3,0,0,183,3,65,95,0
"9981","support","medium",3,0,0,201,4,62,53,0
"9982","technical","low",2,0,0,179,5,89,89,0
"9983","technical","low",2,0,0,198,3,84,81,0
"9984","technical","low",3,0,0,209,5,67,78,0
"9985","management","low",4,0,1,203,3,48,66,0
"9986","IT","low",5,0,0,266,6,71,37,0
"9987","IT","low",4,0,0,200,4,84,55,0
"9988","IT","low",4,0,0,195,3,88,79,0
"9989","IT","low",3,0,0,269,5,83,89,0
"9990","IT","low",2,0,0,226,5,76,54,0
"9991","product_mng","low",4,0,0,200,4,80,74,0
"9992","product_mng","low",5,0,0,176,2,47,70,0
"9993","product_mng","low",3,0,0,185,2,85,37,0
"9994","product_mng","low",2,0,0,179,3,71,84,0
"9995","IT","low",3,0,0,208,5,58,55,0
"9996","marketing","high",4,0,0,241,5,79,93,0
"9997","accounting","high",3,0,1,166,4,55,97,0
"9998","accounting","high",3,0,0,216,3,53,64,0
"9999","IT","medium",2,0,0,185,4,64,62,0
"10000","IT","medium",6,0,0,183,5,91,26,0
"10001","management","high",2,0,0,255,4,49,93,0
"10002","sales","low",6,0,0,213,3,61,27,0
"10003","accounting","medium",3,0,0,173,4,63,90,0
"10004","support","medium",4,0,0,246,6,70,16,0
"10005","technical","medium",4,0,0,148,3,63,75,0
"10006","management","medium",3,0,0,238,2,74,72,0
"10007","marketing","medium",3,0,0,185,3,51,68,0
"10008","marketing","medium",5,0,0,201,4,77,13,0
"10009","marketing","medium",2,0,0,150,3,92,96,0
"10010","sales","medium",3,0,0,137,4,72,71,0
"10011","sales","medium",3,0,0,189,5,66,85,0
"10012","sales","medium",3,0,1,229,3,91,87,0
"10013","sales","medium",3,0,1,199,3,93,86,0
"10014","sales","medium",2,0,0,250,3,85,49,0
"10015","sales","high",3,0,0,263,5,59,99,0
"10016","sales","low",3,0,1,268,3,95,75,0
"10017","sales","medium",2,0,0,187,3,64,61,0
"10018","sales","medium",4,0,0,196,6,84,89,0
"10019","sales","medium",3,0,0,232,4,70,77,0
"10020","sales","medium",4,0,0,226,3,79,70,0
"10021","sales","low",3,0,0,96,4,58,50,0
"10022","sales","low",4,0,0,133,4,100,61,0
"10023","sales","low",2,0,0,214,4,53,98,0
"10024","sales","low",2,0,0,252,4,77,61,0
"10025","sales","low",4,0,0,199,3,56,85,0
"10026","sales","low",3,0,0,150,3,85,42,0
"10027","sales","low",3,0,0,141,4,75,56,0
"10028","sales","low",3,0,0,239,4,80,88,0
"10029","accounting","low",2,0,0,139,3,69,92,0
"10030","accounting","low",4,0,0,146,3,77,85,0
"10031","accounting","low",3,0,0,179,4,74,66,0
"10032","hr","low",3,0,0,160,3,93,82,0
"10033","hr","low",3,0,0,205,6,58,14,0
"10034","hr","low",3,0,0,213,5,98,60,0
"10035","hr","low",2,0,0,260,4,65,92,0
"10036","technical","low",3,0,0,242,3,72,51,0
"10037","technical","low",5,0,1,123,3,46,85,0
"10038","technical","low",5,0,0,285,2,84,43,0
"10039","technical","medium",5,0,0,103,3,56,98,0
"10040","technical","medium",3,0,0,264,5,55,84,0
"10041","technical","medium",2,0,0,227,3,52,70,0
"10042","technical","medium",2,0,0,267,5,82,82,0
"10043","technical","medium",3,0,0,142,3,67,94,0
"10044","technical","medium",3,0,1,254,3,79,55,0
"10045","technical","medium",3,0,0,251,3,50,98,0
"10046","technical","medium",3,0,0,158,4,63,78,0
"10047","support","medium",3,0,0,160,5,77,99,0
"10048","support","medium",3,0,1,215,4,58,74,0
"10049","support","medium",2,0,1,237,4,74,50,0
"10050","support","medium",6,0,0,237,5,80,25,0
"10051","support","high",4,0,0,268,4,55,49,0
"10052","support","low",3,0,0,234,4,74,63,0
"10053","support","medium",2,0,0,250,3,73,68,0
"10054","support","medium",4,0,0,212,4,54,62,0
"10055","support","medium",3,0,0,189,4,52,89,0
"10056","support","medium",3,0,1,104,2,37,31,0
"10057","support","low",2,0,0,211,3,61,89,0
"10058","technical","low",5,0,1,109,3,65,72,0
"10059","technical","low",2,0,0,168,2,75,84,0
"10060","technical","low",3,0,0,184,3,71,88,0
"10061","management","low",2,0,0,242,4,100,74,0
"10062","IT","low",4,0,0,215,6,95,96,0
"10063","IT","low",3,0,0,182,5,89,82,0
"10064","IT","low",3,0,0,260,5,64,70,0
"10065","IT","low",2,0,0,265,4,84,61,0
"10066","IT","low",2,0,1,182,5,83,65,0
"10067","product_mng","low",3,0,1,191,3,64,77,0
"10068","product_mng","low",4,0,0,167,5,77,81,0
"10069","product_mng","low",2,0,0,270,3,66,87,0
"10070","product_mng","low",2,0,0,273,4,73,96,0
"10071","IT","low",3,0,0,251,3,70,48,0
"10072","marketing","high",3,0,0,217,3,96,78,0
"10073","accounting","high",2,0,1,222,4,100,75,0
"10074","accounting","high",4,0,1,258,5,87,23,0
"10075","IT","medium",5,0,0,197,3,76,85,0
"10076","IT","medium",2,0,1,193,3,56,67,0
"10077","management","high",3,0,0,182,2,81,71,0
"10078","sales","medium",3,0,1,163,3,70,72,0
"10079","accounting","medium",2,0,0,224,4,77,80,0
"10080","support","medium",2,0,0,143,4,86,64,0
"10081","technical","medium",3,0,0,218,6,42,54,0
"10082","management","medium",4,0,0,208,3,67,73,0
"10083","marketing","medium",3,0,0,229,2,100,73,0
"10084","marketing","medium",4,0,0,184,5,62,55,0
"10085","marketing","medium",5,0,1,180,3,41,63,0
"10086","sales","medium",5,0,0,121,5,80,15,0
"10087","sales","medium",3,0,0,203,5,50,60,0
"10088","sales","medium",2,0,0,151,3,51,38,0
"10089","sales","medium",3,0,0,239,4,77,81,0
"10090","sales","high",3,0,0,166,3,53,75,0
"10091","sales","low",3,0,0,268,3,92,52,0
"10092","sales","medium",4,0,0,196,5,100,51,0
"10093","sales","medium",3,0,0,241,4,62,66,0
"10094","sales","medium",3,0,0,251,5,87,80,0
"10095","sales","medium",3,0,0,263,3,69,85,0
"10096","sales","low",2,0,1,224,3,73,77,0
"10097","sales","low",4,0,0,138,4,40,29,0
"10098","sales","low",6,0,0,167,6,67,15,0
"10099","sales","low",5,0,0,266,5,83,73,0
"10100","sales","low",3,0,0,116,2,74,55,0
"10101","sales","low",4,0,0,160,2,69,20,0
"10102","sales","low",3,0,1,144,3,68,56,0
"10103","sales","low",3,0,0,190,3,54,55,0
"10104","sales","low",4,0,0,175,6,49,90,0
"10105","accounting","low",4,0,0,206,3,55,73,0
"10106","accounting","low",2,0,0,180,5,99,48,0
"10107","accounting","low",4,0,0,157,4,74,64,0
"10108","hr","low",3,0,0,203,4,75,95,0
"10109","hr","low",3,0,1,238,4,66,82,0
"10110","hr","low",4,0,0,273,3,65,95,0
"10111","hr","low",3,0,0,179,4,90,92,0
"10112","technical","low",5,0,1,131,3,84,22,0
"10113","technical","low",6,0,0,151,4,77,17,0
"10114","technical","low",3,0,0,261,3,55,51,0
"10115","technical","low",2,0,1,203,3,64,67,0
"10116","technical","low",2,0,0,143,5,66,60,0
"10117","technical","medium",6,0,1,97,3,55,99,0
"10118","technical","medium",4,0,1,204,6,71,35,0
